,path,filename,movie-name,year-of-release,size,trailer,movie
306,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-abhinay_chakra/2014-abhinay_chakra.mp4,2014-abhinay_chakra.mp4,abhinay_chakra,2014,7576061,1,0
307,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-fuddu/2016-fuddu.mp4,2016-fuddu.mp4,fuddu,2016,8381703,1,0
308,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-siddharth/2013-siddharth.mp4,2013-siddharth.mp4,siddharth,2013,7181212,1,0
309,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-login/2012-login.mp4,2012-login.mp4,login,2012,3852332,1,0
310,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-angry_indian_goddesses/2015-angry_indian_goddesses.mp4,2015-angry_indian_goddesses.mp4,angry_indian_goddesses,2015,10927292,1,0
311,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-delhi_safari/2012-delhi_safari.mp4,2012-delhi_safari.mp4,delhi_safari,2012,11032628,1,0
312,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-shagird/2011-shagird.mp4,2011-shagird.mp4,shagird,2011,4822479,1,0
313,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-shabhri/2011-shabhri.mp4,2011-shabhri.mp4,shabhri,2011,3550791,1,0
314,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-yaara_silly_silly/2015-yaara_silly_silly.mp4,2015-yaara_silly_silly.mp4,yaara_silly_silly,2015,7270892,1,0
315,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-shirin_farhad_ki_toh_nikal_padi/2012-shirin_farhad_ki_toh_nikal_padi.mp4,2012-shirin_farhad_ki_toh_nikal_padi.mp4,shirin_farhad_ki_toh_nikal_padi,2012,14559769,1,0
316,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-once_upon_a_time_in_mumbai/2010-once_upon_a_time_in_mumbai.mp4,2010-once_upon_a_time_in_mumbai.mp4,once_upon_a_time_in_mumbai,2010,8091501,1,0
317,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-chalo_dilli/2011-chalo_dilli.mp4,2011-chalo_dilli.mp4,chalo_dilli,2011,9501675,1,0
318,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-veerappan/2016-veerappan.mp4,2016-veerappan.mp4,veerappan,2016,14006029,1,0
319,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-poster_boys/2017-poster_boys.mp4,2017-poster_boys.mp4,poster_boys,2017,12762346,1,0
320,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-aagey_se_right/2009-aagey_se_right.mp4,2009-aagey_se_right.mp4,aagey_se_right,2009,13392094,1,0
321,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-judwaa_2/2017-judwaa_2.mp4,2017-judwaa_2.mp4,judwaa_2,2017,16831909,1,0
322,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-tum_milo_toh_sahi/2010-tum_milo_toh_sahi.mp4,2010-tum_milo_toh_sahi.mp4,tum_milo_toh_sahi,2010,6262046,1,0
323,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-tulsi/2008-tulsi.mp4,2008-tulsi.mp4,tulsi,2008,404899472,0,1
324,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-gurgaon/2017-gurgaon.mp4,2017-gurgaon.mp4,gurgaon,2017,6184519,1,0
325,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-sorry_daddy/2015-sorry_daddy.mp4,2015-sorry_daddy.mp4,sorry_daddy,2015,12837962,1,0
326,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-1920_london/2016-1920_london.mp4,2016-1920_london.mp4,1920_london,2016,7655927,1,0
327,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-staying_alive/2012-staying_alive.mp4,2012-staying_alive.mp4,staying_alive,2012,56845017,0,1
328,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-dear_dad/2016-dear_dad.mp4,2016-dear_dad.mp4,dear_dad,2016,8643033,1,0
329,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-let's_dance/2009-let's_dance.mp4,2009-let's_dance.mp4,let's_dance,2009,1820200,1,0
330,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-shudhh_desi_romance/2013-shudhh_desi_romance.mp4,2013-shudhh_desi_romance.mp4,shudhh_desi_romance,2013,11288159,1,0
331,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-delhi-6/2009-delhi-6.mp4,2009-delhi-6.mp4,delhi,2009,7628575,1,0
332,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-good_luck!/2008-good_luck!.mp4,2008-good_luck!.mp4,good_luck!,2008,7290097,1,0
333,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-radio/2009-radio.mp4,2009-radio.mp4,radio,2009,8909531,1,0
334,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-bullett_raja/2013-bullett_raja.mp4,2013-bullett_raja.mp4,bullett_raja,2013,15659623,1,0
335,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-tiger_zinda_hai/2017-tiger_zinda_hai.mp4,2017-tiger_zinda_hai.mp4,tiger_zinda_hai,2017,5995729,1,0
336,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-ishqedarriyaan/2015-ishqedarriyaan.mp4,2015-ishqedarriyaan.mp4,ishqedarriyaan,2015,9558995,1,0
337,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-traffic/2016-traffic.mp4,2016-traffic.mp4,traffic,2016,8967817,1,0
338,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-motu_patlu:_king_of_kings/2016-motu_patlu:_king_of_kings.mp4,2016-motu_patlu:_king_of_kings.mp4,motu_patlu:_king_of_kings,2016,14385240,1,0
339,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-paan_singh_tomar/2012-paan_singh_tomar.mp4,2012-paan_singh_tomar.mp4,paan_singh_tomar,2012,8864337,1,0
340,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-dishkiyaoon/2014-dishkiyaoon.mp4,2014-dishkiyaoon.mp4,dishkiyaoon,2014,11328305,1,0
341,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-aashayein/2010-aashayein.mp4,2010-aashayein.mp4,aashayein,2010,5220228,1,0
342,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-maximum/2012-maximum.mp4,2012-maximum.mp4,maximum,2012,9972804,1,0
343,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-hello!_hum_lallan_bol_rahe_hain/2010-hello!_hum_lallan_bol_rahe_hain.mp4,2010-hello!_hum_lallan_bol_rahe_hain.mp4,hello!_hum_lallan_bol_rahe_hain,2010,391623658,0,1
344,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-m.s._dhoni:_the_untold_story/2016-m.s._dhoni:_the_untold_story.mp4,2016-m.s._dhoni:_the_untold_story.mp4,m,2016,13195853,1,0
345,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-dharam_sankat_mein/2015-dharam_sankat_mein.mp4,2015-dharam_sankat_mein.mp4,dharam_sankat_mein,2015,9881182,1,0
346,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-milenge_milenge/2010-milenge_milenge.mp4,2010-milenge_milenge.mp4,milenge_milenge,2010,6443702,1,0
347,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-naughty_@_40/2011-naughty_@_40.mp4,2011-naughty_@_40.mp4,naughty_@_40,2011,6138268,1,0
348,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-mr._x/2015-mr._x.mp4,2015-mr._x.mp4,mr,2015,8090507,1,0
349,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-daddy_cool/2009-daddy_cool.mp4,2009-daddy_cool.mp4,daddy_cool,2009,4851568,1,0
350,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-right_yaaa_wrong/2010-right_yaaa_wrong.mp4,2010-right_yaaa_wrong.mp4,right_yaaa_wrong,2010,5859309,1,0
351,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-happy_new_year/2014-happy_new_year.mp4,2014-happy_new_year.mp4,happy_new_year,2014,17668203,1,0
352,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-superstar/2008-superstar.mp4,2008-superstar.mp4,superstar,2008,8319179,1,0
353,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-shootout_at_wadala/2013-shootout_at_wadala.mp4,2013-shootout_at_wadala.mp4,shootout_at_wadala,2013,476789949,0,1
354,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-gandhi_to_hitler/2011-gandhi_to_hitler.mp4,2011-gandhi_to_hitler.mp4,gandhi_to_hitler,2011,337697947,0,1
355,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-nautanki_saala/2013-nautanki_saala.mp4,2013-nautanki_saala.mp4,nautanki_saala,2013,9746319,1,0
356,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-azhar/2016-azhar.mp4,2016-azhar.mp4,azhar,2016,11705690,1,0
357,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-tere_bin_laden/2010-tere_bin_laden.mp4,2010-tere_bin_laden.mp4,tere_bin_laden,2010,4987103,1,0
358,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-tevar/2015-tevar.mp4,2015-tevar.mp4,tevar,2015,13999952,1,0
359,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-the_hangman/2010-the_hangman.mp4,2010-the_hangman.mp4,the_hangman,2010,4767320,1,0
360,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-mehbooba/2008-mehbooba.mp4,2008-mehbooba.mp4,mehbooba,2008,4022440,1,0
361,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-my_friend_pinto/2011-my_friend_pinto.mp4,2011-my_friend_pinto.mp4,my_friend_pinto,2011,9225540,1,0
362,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-saala_khadoos/2016-saala_khadoos.mp4,2016-saala_khadoos.mp4,saala_khadoos,2016,13373761,1,0
363,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-say_yes_to_love/2012-say_yes_to_love.mp4,2012-say_yes_to_love.mp4,say_yes_to_love,2012,26146821,1,0
364,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-irada/2017-irada.mp4,2017-irada.mp4,irada,2017,8793945,1,0
365,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-ferrari_ki_sawaari/2012-ferrari_ki_sawaari.mp4,2012-ferrari_ki_sawaari.mp4,ferrari_ki_sawaari,2012,10879040,1,0
366,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-gumnaam_-_the_mystery/2008-gumnaam_-_the_mystery.mp4,2008-gumnaam_-_the_mystery.mp4,gumnaam_,2008,2482626,1,0
367,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-phantom/2015-phantom.mp4,2015-phantom.mp4,phantom,2015,11439259,1,0
368,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-singham/2011-singham.mp4,2011-singham.mp4,singham,2011,643919148,0,1
369,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-don_2:_the_chase_continues/2011-don_2:_the_chase_continues.mp4,2011-don_2:_the_chase_continues.mp4,don_2:_the_chase_continues,2011,10109313,1,0
370,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-bhindi_baazaar_inc./2010-bhindi_baazaar_inc..mp4,2010-bhindi_baazaar_inc..mp4,bhindi_baazaar_inc,2010,8325360,1,0
371,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-dasvidaniya/2008-dasvidaniya.mp4,2008-dasvidaniya.mp4,dasvidaniya,2008,3791293,1,0
372,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-paranthe_wali_gali/2014-paranthe_wali_gali.mp4,2014-paranthe_wali_gali.mp4,paranthe_wali_gali,2014,9852199,1,0
373,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-airlift/2016-airlift.mp4,2016-airlift.mp4,airlift,2016,11800614,1,0
374,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-gulaal/2009-gulaal.mp4,2009-gulaal.mp4,gulaal,2009,6722306,1,0
375,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-anaarkali_of_aarah/2017-anaarkali_of_aarah.mp4,2017-anaarkali_of_aarah.mp4,anaarkali_of_aarah,2017,12332598,1,0
376,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-barah_aana/2009-barah_aana.mp4,2009-barah_aana.mp4,barah_aana,2009,366446509,0,1
377,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-2_states/2014-2_states.mp4,2014-2_states.mp4,2_states,2014,11880205,1,0
378,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-indu_sarkar/2017-indu_sarkar.mp4,2017-indu_sarkar.mp4,indu_sarkar,2017,12386165,1,0
379,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-mirch/2010-mirch.mp4,2010-mirch.mp4,mirch,2010,4360055,1,0
380,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-chakallaspur/2017-chakallaspur.mp4,2017-chakallaspur.mp4,chakallaspur,2017,11990203,1,0
381,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-ok_mein_dhokhe/2016-ok_mein_dhokhe.mp4,2016-ok_mein_dhokhe.mp4,ok_mein_dhokhe,2016,9945482,1,0
382,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-badlapur_boys/2014-badlapur_boys.mp4,2014-badlapur_boys.mp4,badlapur_boys,2014,10823976,1,0
383,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-will_you_marry_me?/2012-will_you_marry_me?.mp4,2012-will_you_marry_me?.mp4,will_you_marry_me?,2012,7228202,1,0
384,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-bittoo_boss/2012-bittoo_boss.mp4,2012-bittoo_boss.mp4,bittoo_boss,2012,10222057,1,0
385,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-jab_harry_met_sejal/2017-jab_harry_met_sejal.mp4,2017-jab_harry_met_sejal.mp4,jab_harry_met_sejal,2017,11235014,1,0
386,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-ajab_prem_ki_ghazab_kahani/2009-ajab_prem_ki_ghazab_kahani.mp4,2009-ajab_prem_ki_ghazab_kahani.mp4,ajab_prem_ki_ghazab_kahani,2009,6366609,1,0
387,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-trapped/2017-trapped.mp4,2017-trapped.mp4,trapped,2017,6900651,1,0
388,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-break_ke_baad/2010-break_ke_baad.mp4,2010-break_ke_baad.mp4,break_ke_baad,2010,8052022,1,0
389,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-the_film_emotional_atyachar/2010-the_film_emotional_atyachar.mp4,2010-the_film_emotional_atyachar.mp4,the_film_emotional_atyachar,2010,5744759,1,0
390,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-madaari/2016-madaari.mp4,2016-madaari.mp4,madaari,2016,10326380,1,0
391,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-summer_2007/2008-summer_2007.mp4,2008-summer_2007.mp4,summer_2007,2008,9167141,1,0
392,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-guest_in_london/2017-guest_in_london.mp4,2017-guest_in_london.mp4,guest_in_london,2017,11155265,1,0
393,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-dabangg/2010-dabangg.mp4,2010-dabangg.mp4,dabangg,2010,11080282,1,0
394,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-sixteen/2013-sixteen.mp4,2013-sixteen.mp4,sixteen,2013,7695201,1,0
395,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-sanam_teri_kasam/2016-sanam_teri_kasam.mp4,2016-sanam_teri_kasam.mp4,sanam_teri_kasam,2016,15806703,1,0
396,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-badmashiyaan/2015-badmashiyaan.mp4,2015-badmashiyaan.mp4,badmashiyaan,2015,10992802,1,0
397,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-kick/2014-kick.mp4,2014-kick.mp4,kick,2014,12630913,1,0
398,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-romeo/2013-romeo.mp4,2013-romeo.mp4,romeo,2013,8783234,1,0
399,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-tezz/2012-tezz.mp4,2012-tezz.mp4,tezz,2012,14011569,1,0
400,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-kill_dil/2014-kill_dil.mp4,2014-kill_dil.mp4,kill_dil,2014,10882112,1,0
401,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-sarkar_3/2017-sarkar_3.mp4,2017-sarkar_3.mp4,sarkar_3,2017,8493681,1,0
402,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-baabarr/2009-baabarr.mp4,2009-baabarr.mp4,baabarr,2009,476427982,0,1
403,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-fireflies/2014-fireflies.mp4,2014-fireflies.mp4,fireflies,2014,5676531,1,0
404,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-aloo_chaat/2009-aloo_chaat.mp4,2009-aloo_chaat.mp4,aloo_chaat,2009,365188290,0,1
405,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-detective_byomkesh_bakhsy/2015-detective_byomkesh_bakhsy.mp4,2015-detective_byomkesh_bakhsy.mp4,detective_byomkesh_bakhsy,2015,9705279,1,0
406,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-mission_istanbul/2008-mission_istanbul.mp4,2008-mission_istanbul.mp4,mission_istanbul,2008,530145343,0,1
407,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-atithi_tum_kab_jaoge?/2010-atithi_tum_kab_jaoge?.mp4,2010-atithi_tum_kab_jaoge?.mp4,atithi_tum_kab_jaoge?,2010,7410948,1,0
408,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-kismet_love_paisa_dilli/2012-kismet_love_paisa_dilli.mp4,2012-kismet_love_paisa_dilli.mp4,kismet_love_paisa_dilli,2012,558166187,0,1
409,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-wazir/2016-wazir.mp4,2016-wazir.mp4,wazir,2016,9640994,1,0
410,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-tere_bin_laden:_dead_or_alive/2016-tere_bin_laden:_dead_or_alive.mp4,2016-tere_bin_laden:_dead_or_alive.mp4,tere_bin_laden:_dead_or_alive,2016,7188330,1,0
411,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-titli/2015-titli.mp4,2015-titli.mp4,titli,2015,10025026,1,0
412,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-horror_story/2013-horror_story.mp4,2013-horror_story.mp4,horror_story,2013,9209827,1,0
413,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-dishoom/2016-dishoom.mp4,2016-dishoom.mp4,dishoom,2016,15297974,1,0
414,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-dabangg_2/2012-dabangg_2.mp4,2012-dabangg_2.mp4,dabangg_2,2012,8788021,1,0
415,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-rush/2012-rush.mp4,2012-rush.mp4,rush,2012,9762461,1,0
416,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-aisha/2010-aisha.mp4,2010-aisha.mp4,aisha,2010,340408216,0,1
417,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-zindagi_na_milegi_dobara/2011-zindagi_na_milegi_dobara.mp4,2011-zindagi_na_milegi_dobara.mp4,zindagi_na_milegi_dobara,2011,17023575,1,0
418,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-karzzzz/2008-karzzzz.mp4,2008-karzzzz.mp4,karzzzz,2008,578403225,0,1
419,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-yeh_saali_zindagi/2011-yeh_saali_zindagi.mp4,2011-yeh_saali_zindagi.mp4,yeh_saali_zindagi,2011,6360048,1,0
420,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-woodstock_villa/2008-woodstock_villa.mp4,2008-woodstock_villa.mp4,woodstock_villa,2008,5146566,1,0
421,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-chance_pe_dance/2010-chance_pe_dance.mp4,2010-chance_pe_dance.mp4,chance_pe_dance,2010,7047660,1,0
422,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-haal-e-dil/2008-haal-e-dil.mp4,2008-haal-e-dil.mp4,haal,2008,8902185,1,0
423,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-kapoor_&_sons/2016-kapoor_&_sons.mp4,2016-kapoor_&_sons.mp4,kapoor_&_sons,2016,11325910,1,0
424,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-shanghai/2012-shanghai.mp4,2012-shanghai.mp4,shanghai,2012,8711894,1,0
425,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-phoonk/2008-phoonk.mp4,2008-phoonk.mp4,phoonk,2008,5385428,1,0
426,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-jeena_isi_ka_naam_hai/2017-jeena_isi_ka_naam_hai.mp4,2017-jeena_isi_ka_naam_hai.mp4,jeena_isi_ka_naam_hai,2017,13696946,1,0
427,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-dhanak/2016-dhanak.mp4,2016-dhanak.mp4,dhanak,2016,8901457,1,0
428,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-khoobsurat/2014-khoobsurat.mp4,2014-khoobsurat.mp4,khoobsurat,2014,8952919,1,0
429,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-hum_tum_shabana/2011-hum_tum_shabana.mp4,2011-hum_tum_shabana.mp4,hum_tum_shabana,2011,524132541,0,1
430,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-click/2010-click.mp4,2010-click.mp4,click,2010,12799202,1,0
431,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-makkhi/2012-makkhi.mp4,2012-makkhi.mp4,makkhi,2012,10108198,1,0
432,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-ghajini/2008-ghajini.mp4,2008-ghajini.mp4,ghajini,2008,7094432,1,0
433,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-dolly_ki_doli/2015-dolly_ki_doli.mp4,2015-dolly_ki_doli.mp4,dolly_ki_doli,2015,11437219,1,0
434,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-hindi_medium/2017-hindi_medium.mp4,2017-hindi_medium.mp4,hindi_medium,2017,13008136,1,0
435,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-issaq/2013-issaq.mp4,2013-issaq.mp4,issaq,2013,9956286,1,0
436,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-phhir/2011-phhir.mp4,2011-phhir.mp4,phhir,2011,8525628,1,0
437,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-ship_of_theseus/2013-ship_of_theseus.mp4,2013-ship_of_theseus.mp4,ship_of_theseus,2013,13241758,1,0
438,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-haseena_parkar/2017-haseena_parkar.mp4,2017-haseena_parkar.mp4,haseena_parkar,2017,10470166,1,0
439,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-dobaara:_see_your_evil/2017-dobaara:_see_your_evil.mp4,2017-dobaara:_see_your_evil.mp4,dobaara:_see_your_evil,2017,8026389,1,0
440,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-g_kutta_se/2017-g_kutta_se.mp4,2017-g_kutta_se.mp4,g_kutta_se,2017,10097648,1,0
441,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-aazaan/2011-aazaan.mp4,2011-aazaan.mp4,aazaan,2011,9661407,1,0
442,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-m_cream/2016-m_cream.mp4,2016-m_cream.mp4,m_cream,2016,9062073,1,0
443,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-ajab_singh_ki_gajab_kahani/2017-ajab_singh_ki_gajab_kahani.mp4,2017-ajab_singh_ki_gajab_kahani.mp4,ajab_singh_ki_gajab_kahani,2017,16131478,1,0
444,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-abcd_2/2015-abcd_2.mp4,2015-abcd_2.mp4,abcd_2,2015,10487740,1,0
445,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-vaada_raha/2009-vaada_raha.mp4,2009-vaada_raha.mp4,vaada_raha,2009,5188268,1,0
446,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-the_legend_of_michael_mishra/2016-the_legend_of_michael_mishra.mp4,2016-the_legend_of_michael_mishra.mp4,the_legend_of_michael_mishra,2016,14534153,1,0
447,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-lafangey_parindey/2010-lafangey_parindey.mp4,2010-lafangey_parindey.mp4,lafangey_parindey,2010,7896425,1,0
448,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-miss_lovely/2014-miss_lovely.mp4,2014-miss_lovely.mp4,miss_lovely,2014,6979892,1,0
449,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-warning/2011-warning.mp4,2011-warning.mp4,warning,2011,10068828,1,0
450,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-chaalis_chauraasi_4084/2012-chaalis_chauraasi_4084.mp4,2012-chaalis_chauraasi_4084.mp4,chaalis_chauraasi_4084,2012,8426001,1,0
451,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-zanjeer/2013-zanjeer.mp4,2013-zanjeer.mp4,zanjeer,2013,12257491,1,0
452,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-allah_ke_banday/2010-allah_ke_banday.mp4,2010-allah_ke_banday.mp4,allah_ke_banday,2010,388857038,0,1
453,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-total_siyapaa/2014-total_siyapaa.mp4,2014-total_siyapaa.mp4,total_siyapaa,2014,13566731,1,0
454,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-rab_ne_bana_di_jodi/2008-rab_ne_bana_di_jodi.mp4,2008-rab_ne_bana_di_jodi.mp4,rab_ne_bana_di_jodi,2008,8748487,1,0
455,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-court/2015-court.mp4,2015-court.mp4,court,2015,7582660,1,0
456,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-honour_killing/2014-honour_killing.mp4,2014-honour_killing.mp4,honour_killing,2014,11587535,1,0
457,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-aa_dekhen_zara/2009-aa_dekhen_zara.mp4,2009-aa_dekhen_zara.mp4,aa_dekhen_zara,2009,5642062,1,0
458,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-commando-_a_one_man_army/2013-commando-_a_one_man_army.mp4,2013-commando-_a_one_man_army.mp4,commando,2013,12450223,1,0
459,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-laal_rang/2016-laal_rang.mp4,2016-laal_rang.mp4,laal_rang,2016,10761191,1,0
460,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-msg:_the_messenger/2015-msg:_the_messenger.mp4,2015-msg:_the_messenger.mp4,msg:_the_messenger,2015,14313112,1,0
461,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-global_baba/2016-global_baba.mp4,2016-global_baba.mp4,global_baba,2016,13282123,1,0
462,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-force_2/2016-force_2.mp4,2016-force_2.mp4,force_2,2016,14563981,1,0
